Artist,Popularity,Count,Genre
The Boswell Sisters,4,3,jazz
The Brand New Heavies,32.66666667,3,jazz
The Brecker Brothers,36,2,jazz
The Brothers Johnson,36.375,32,jazz
The Budos Band,51,2,jazz
The Cannonball Adderley Quintet,12.45454545,33,jazz
The Charleston Chasers,3,2,jazz
The Cinematic Orchestra,55.25,4,jazz
The Crusaders,36.72727273,22,jazz
The Dave Brubeck Quartet,21.1369863,219,jazz
The Dirty Dozen Brass Band,32,4,jazz
The Dukes Of Dixieland,17.7,20,jazz
The Eddie Higgins Trio,51,4,jazz
The Emotions,37.26315789,38,jazz
The Four Freshmen,10.65384615,52,jazz
The George Benson Quartet,33,1,jazz
The Golden Gate Orchestra,5,2,jazz
The Herbaliser,51,2,jazz
The Ink Spots,27.58333333,60,jazz
The Jazz Crusaders,23,4,jazz
The Latin Brothers,35.25,4,jazz
The Main Ingredient,31,14,jazz
The Manhattan Transfer,35.27777778,36,jazz
The Messengers,15,2,jazz
The Meters,34.325,80,jazz
The Mills Brothers,29.84615385,26,jazz
The Modern Jazz Quartet,19.75925926,108,jazz
The Mothers,37.71428571,14,jazz
The Mothers Of Invention,24.51282051,156,jazz
The New Stan Getz Quartet,24.5,6,jazz
The Paul Winter Sextet,24.5,4,jazz
The Peddlers,40,2,jazz
The RH Factor,45.5,2,jazz
The Revolution,10.32258065,62,jazz
The Rippingtons,26.81818182,11,jazz
The Rosenberg Trio,41,2,jazz
The Skatalites,54.5,4,jazz
The Source,58,1,jazz
The Swingle Singers,28,4,jazz
The Three Sounds,15.21428571,28,jazz
Thelonious Monk,18.8371134,485,jazz
Thelonious Monk Quartet,10.83333333,36,jazz
Thelonious Monk Quintet,11.375,32,jazz
Thelonious Monk Septet,19.96296296,27,jazz
Thelonious Monk Trio,11.9,40,jazz
Thievery Corporation,48.11111111,18,jazz
Tina Brooks,18.88888889,18,jazz
Tipica 73,32,2,jazz
Tito Puente,20.34444444,90,jazz
Tito Puente & His Orchestra,10,30,jazz
Tito Rodriguez,21.25490196,51,jazz
Tito Rodriguez & His Orchestra,23,6,jazz
Tom Brown,37.33333333,12,jazz
Tom Browne,42.75,8,jazz
Tom Dorsey,5,2,jazz
Tom Scott,23.125,8,jazz
Tommy Dorsey,8.165137615,109,jazz
Tommy Flanagan,35.27272727,11,jazz
Tommy Flanagan Trio,29.33333333,6,jazz
Tommy Olivencia,36,11,jazz
Tommy Olivencia y Su Orquesta,22.54166667,24,jazz
Ton T.B.,6.5,4,jazz
Toninho Horta,34,1,jazz
Tony Bennett,27.53672316,177,jazz
Tony Fruscella,12,6,jazz
Tony Scott,12.64285714,28,jazz
Tony T,0.3846153846,13,jazz
Tony Williams,36.33333333,6,jazz
Toots Thielemans,19.46153846,13,jazz
Torcuato Mariano,35,2,jazz
Tosca,50,2,jazz
Toshiko Akiyoshi,8.666666667,6,jazz
Tower Of Power,28.93333333,60,jazz
Tribal Tech,38,2,jazz
Tuck & Patti,35,6,jazz
Tuck Andress,29.5,8,jazz
Turtle Island String Quartet,37,2,jazz
U-Roy,34.5,4,jazz
US Air Force Airmen Of Note,3.333333333,3,jazz
Upbeat Morning Music,0.1111111111,36,jazz
Urban Knights,35,2,jazz
Urbie Green,7.125,16,jazz
Van Der Graaf Generator,26,4,jazz
Vassar Clements,28.2,5,jazz
Vic Dickenson,0,2,jazz
Vince Guaraldi,22.72463768,69,jazz
Vince Guaraldi Trio,36.96103896,154,jazz
Vincent Herring,2,2,jazz
Vinnie Colaiuta,0,1,jazz
Walter Beasley,29,2,jazz
Walter Coronda,0,2,jazz
Wardell Gray,2.3,20,jazz
Warne Marsh,11,2,jazz
Warren Hill,46,6,jazz
Wax Tailor,60,2,jazz
Wayman Tisdale,33,2,jazz
Wayne Newton,27.8125,32,jazz
Wayne Shorter,29.52,25,jazz
Weather Report,31.44,50,jazz
Weldon Irvine,37,4,jazz
Wendell Marshall,0.5,8,jazz
Wes Montgomery,23.78350515,194,jazz
Wes Montgomery Trio,33,2,jazz
Wilbur De Paris,11.88888889,18,jazz
Wilbur Ware,8.222222222,9,jazz
Will Downing,32.8,10,jazz
"Willie ""The Lion"" Smith",0.2,10,jazz
Willie Bobo,37.75,8,jazz
Willie Hutch,29.11764706,17,jazz
Willie Rosario,35.14285714,7,jazz
Willie Rosario and His Orchestra,40,1,jazz
Winter Warm Up Jazz,11,2,jazz
Woody Shaw,37,2,jazz
Wynton Kelly,16.359375,64,jazz
Wynton Kelly Trio,27.46153846,26,jazz
Wynton Marsalis,32.6875,32,jazz
Yasuaki Shimizu,32.83333333,12,jazz
Yellowjackets,33.4,10,jazz
Yes,32.36538462,208,jazz
Young Rebels,12,2,jazz
Yusef Lateef,28.56521739,46,jazz
Zeki Müren,6.166666667,24,jazz
Zimbo Trio,25,2,jazz
Zoot Sims,19.36111111,36,jazz
alva noto,46,1,jazz
ØDYSSEE,17,1,jazz
Инструментальный ансамбль «Мелодия»,37,14,jazz
セキトオ・シゲオ,31.15384615,26,jazz
猪俣猛,27,1,jazz
福居良,42.16666667,12,jazz
笠井 紀美子,40,1,jazz
鈴木 弘,38,10,jazz
(G)I-DLE,76.6,5,pop
*NSYNC,46.04040404,99,pop
015B,15.20689655,29,pop
"10,000 Maniacs",37.88235294,34,pop
100 gecs,67.4,5,pop
10cc,40.72222222,36,pop
112,49.1627907,43,pop
1910 Fruitgum Company,23.75,8,pop
1986 Omega Tribe,37.88888889,18,pop
2 Brothers On The 4th Floor,62,2,pop
2 Chainz,61.43548387,62,pop
2 Pistols,51,1,pop
2 Unlimited,55,8,pop
2002,28,20,pop
2Baba,0,2,pop
2CELLOS,61,2,pop
2NE1,64,2,pop
3 Doors Down,52.97435897,39,pop
311,40.54054054,74,pop
3LAU,25.5,6,pop
3LW,50.5,4,pop
3OH!3,57.07142857,14,pop
4 Non Blondes,48,12,pop
5 Seconds of Summer,66,31,pop
50 Cent,54.61261261,111,pop
504 Boyz,45.5,4,pop
6LACK,67.66666667,21,pop
702,51.33333333,9,pop
88rising,68,2,pop
8kHz Mono,2.333333333,6,pop
98,0,5,pop
98º,46.22727273,22,pop
A Boogie Wit da Hoodie,68.7173913,46,pop
A Certain Ratio,27,4,pop
A Day To Remember,56.13793103,58,pop
A Fine Frenzy,53,2,pop
A Flock Of Seagulls,35.52631579,38,pop
A Great Big World,64,3,pop
A R I Z O N A,65,6,pop
A Rocket To The Moon,59,2,pop
A Touch Of Class,64.33333333,3,pop
A$AP Ferg,64.75,12,pop
A*Teens,44.66666667,6,pop
A-Mei Chang,52,2,pop
A. M. Rajah,5.384615385,26,pop
A.R. Kane,28,2,pop
A.R. Rahman,52.4,5,pop
A7S,42.33333333,6,pop
AAA,30.5,4,pop
AB6IX,32.5,2,pop
ABBA,45.73758865,282,pop
ABRA,80,2,pop
ADIN,0,2,pop
AFI,45.05882353,34,pop
AJ Mitchell,70.8,5,pop
AJ Rafael,60,2,pop
ALI,75,1,pop
ALO,57,1,pop
APEK,0,2,pop
ARTY,6.333333333,36,pop
ASIAN KUNG-FU GENERATION,54.33333333,12,pop
ASP,1,2,pop
August 08,71,2,pop
AURORA,68.33333333,6,pop
AVCI,0,2,pop
AWOLNATION,61.33333333,6,pop
AZ,44.6875,16,pop
Aaliyah,42.23076923,39,pop
Aaron Carter,45,4,pop
Aaron Kwok,39.8,5,pop
Abby,0,4,pop
Abby Anderson,70,2,pop
Abdel Halim Hafez,20.65384615,52,pop
Abdul,0,2,pop
Absofacto,71,2,pop
Acceptance,50,2,pop
Ace,60,2,pop
Ace Hood,58.28571429,7,pop
Ace of Base,54.5,20,pop
Achille Togliani,2,8,pop
Acker Bilk,38,6,pop
Ada,0,4,pop
Adam & The Ants,39,2,pop
Adam Ant,35.375,16,pop
Adam Doleac,70,2,pop
Adam Hicks,57.4,5,pop
Adam Jensen,64,2,pop
Adam Lambert,47,10,pop
Adam Levine,61.42857143,14,pop
Adara,3,3,pop
Adele,61.4137931,58,pop
Adina Howard,34.2,5,pop
Adrian Marcel,58,1,pop
Adriana Proenza,82,2,pop
Adriano Celentano,42.85714286,14,pop
Adventure Club,51,1,pop
Adventure Time,65,2,pop
Ae Jirakorn,5.333333333,3,pop
Aeden,0,2,pop
Afrojack,49.44444444,9,pop
Afsal,0,1,pop
Against The Current,80,2,pop
Agnes Obel,51.5,4,pop
Agnetha Fältskog,45,2,pop
Ahlam,0,4,pop
Ahmad Zahir,15,2,pop
Aiko,72,3,pop
Aimee Mann,45.2,10,pop
Aimee',0,2,pop
Air,41.43478261,23,pop
Air Traffic Controller,58,2,pop
Airborn,1,1,pop
Airwave,2,1,pop
Ajda Pekkan,51,2,pop
Aka Odko,0,44,pop
Akina Nakamori,40.66666667,6,pop
Akon,56.48484848,66,pop
Aku,18,2,pop
Al Alberts,41.66666667,6,pop
Al Bano,47,1,pop
Al Hirt,20.86111111,36,pop
Al Martino,26.36956522,46,pop
Al Stewart,31.1875,32,pop
Alabina,50,1,pop
Alain Bashung,55,2,pop
Alain Souchon,57,2,pop
Alan Sorrenti,51,2,pop
Alan Tam,39.66666667,18,pop
Alanis Morissette,47.94285714,70,pop
Alannah Myles,54,6,pop
Alaska Y Dinarama,57.33333333,6,pop
Albert,7,2,pop
Alberto Cortez,43,12,pop
Alberto Rabagliati,2.571428571,28,pop
Alberto Vazquez,52.66666667,12,pop
Aldo Donà,0,1,pop
Aldo Monges,38,2,pop
Alec Benjamin,73.90909091,11,pop
Aled Jones,57,2,pop
Alejandra Guzman,51,36,pop
Alejandro Fernández,54.56862745,51,pop
Alejandro Lerner,52,2,pop
Alejandro Sanz,56.87096774,31,pop
Aleks Syntek,61.5,8,pop
Alessandro,0,2,pop
Alessandro Safina,49,2,pop
Alessia Cara,42.75757576,33,pop
Alesso,50.4,10,pop
Alex,0,1,pop
Alex & Sierra,70,4,pop
Alex G,61,2,pop
Alex Newell,61,1,pop
Alex Ubago,65.33333333,3,pop
Alex Vargas,2,2,pop
Alexander 23,82,2,pop
Alexander Acha,68,2,pop
Alexander Rosenbaum,40,2,pop
Alexandra Stan,62,2,pop
Alexi Murdoch,57.66666667,6,pop
Alfredo Gutierrez,38.5,4,pop
Ali,51.25,4,pop
Ali & Gipp,50.5,4,pop
Ali Farka Touré,45,5,pop
Ali Gatie,74.4,10,pop
Alice Babs,11.33333333,6,pop
Alice Coltrane,29.82051282,39,pop
Alice DJ,60.33333333,6,pop
Alicia Keys,61.33333333,45,pop
Alina Baraz,65.25,4,pop
Alisha,26.5,4,pop
Alison Moyet,39.2,10,pop
Alison Wonderland,35,4,pop
Alive 'N Kickin',42,2,pop
Alka Yagnik,49.875,16,pop
Alkaline Trio,49.66666667,12,pop
All,35,2,pop
All Time Low,57.475,40,pop
All-4-One,53.66666667,12,pop
Alla Pugacheva,37.18181818,11,pop
Allah-Las,55,2,pop
Allie X,65,2,pop
Allister,44,2,pop
Alma Cogan,50,2,pop
Aloe Blacc,66.5,8,pop
Alok,8.833333333,6,pop
Alphaville,53.11111111,27,pop
Altar,2,4,pop
Altered Images,39.25,8,pop
AlunaGeorge,70,2,pop
Alvaro Torres,40.83333333,12,pop
Alvin Stardust,40,2,pop
Alvvays,60.5,4,pop
Aly,4,1,pop
Aly & AJ,57.5,12,pop
Amaia Montero,64,2,pop
Amanda Miguel,44.70588235,34,pop
Amanda Perez,47.33333333,6,pop
Amanda Seyfried,60.16666667,12,pop
Amar Noori,0,2,pop
Amary,16,2,pop
Amber,48,4,pop
Amber Coffman,58.66666667,3,pop
Amber Run,65,6,pop
Amedeo Minghi,48,2,pop
America,38.64761905,105,pop
American Authors,53,8,pop
American Breed,21,2,pop
American Hi-Fi,54.5,4,pop
Amerie,51,10,pop
Amil,46.25,4,pop
Aminé,69.08333333,12,pop
Amistades Peligrosas,61,4,pop
Amo,0,1,pop
Amos Lee,58.5,12,pop
Amp Saowaluck,8,2,pop
Amr Diab,55,4,pop
Amrinder Gill,1,2,pop
Ana Belén,50.5,6,pop
Ana Bárbara,48.875,16,pop
Ana Diaz,5,1,pop
Ana Gabriel,51.56060606,66,pop
Ana Torroja,66,2,pop
Anahí,64.83333333,12,pop
Anamanaguchi,67,1,pop
Anarbor,58,6,pop
Anastacia,42,2,pop
Anberlin,57.33333333,6,pop
Andrade,0,2,pop
Andrea Bocelli,54.07407407,27,pop
Andreas Moe,36.5,4,pop
Andreas Moss,67,2,pop
Andrew Belle,64,2,pop
Andrew Bird,51,2,pop
Andrew Gold,47.2,10,pop
Andrew McMahon in the Wilderness,62,2,pop
Andrew Rayel,10.14285714,84,pop
pop,0,1,pop
André Rieu,32,5,pop
Andrés Calamaro,64.25,8,pop
Andy Gibb,33.21428571,42,pop
Andy Grammer,67.6,20,pop
Andy Kim,45.5,4,pop
Andy Lau,46,2,pop
Andy Williams,30.07264957,234,pop
Angel Olsen,57.66666667,6,pop
Angel Taylor,3,4,pop
Angela Carrasco,48,8,pop
Angels & Airwaves,49.75,8,pop
Angie Martinez,43.66666667,3,pop
Angrej Ali,0,2,pop
Ani DiFranco,38.75,16,pop
Animal Collective,50.5,4,pop
Animotion,49,2,pop
Anita Darian,2.2,5,pop
Anita Lindblom,11,2,pop
Anita Mui,41.8,10,pop
Anitta,0,4,pop
Anjulie,52.66666667,3,pop
Anki,0,1,pop
Ankur Tewari,10,4,pop
Ann Murray,15,1,pop
Ann-Louise Hanson,15,2,pop
Anna Clendening,67,6,pop
Anna German,36,4,pop
Anna Jantar,45,2,pop
Anna Margaret,56,1,pop
Anna Nalick,65,2,pop
Anna Netrebko,0,1,pop
Anna of the North,73,2,pop
Anna-Lena Löfgren,17.66666667,6,pop
Annabelle Lui,40.5,4,pop
Anne Clark,46.5,4,pop
Anne Murray,42.4,50,pop
Anne Sofie von Otter,45,1,pop
Anne-Marie,78.2,10,pop
Annie Lennox,47.90697674,43,pop
Annika Wells,75,2,pop
Another Sunny Day,39,2,pop
Anoushirvan Rohani,31.66666667,3,pop
Anri,39.95454545,44,pop
Ansel Elgort,67,2,pop
Anson Seabra,71,10,pop
Ant Saunders,75,2,pop
Anthem Lights,38.6969697,66,pop
Anthony Amorim,40.5,4,pop
Anthony Newley,28.8,10,pop
Anthony Santos,53.28571429,7,pop
Anti-Flag,46.4,10,pop
Antonello Venditti,53,4,pop
Antonio Flores,53,1,pop
Antonis Remos,48,2,pop
Antony,1,2,pop
Antony & Cleopatra,9,1,pop
Antony Santos,42.10526316,38,pop
Anuradha,54,1,pop
Anuradha Paudwal,15.61538462,13,pop
Anuradha Sriram,51,1,pop
Anya,0,2,pop
Anya Marina,47,2,pop
Anything Box,39,2,pop
Anzen Chitai,45.8,10,pop
Aof Pongsak,2.285714286,7,pop
Apocalyptica,39.375,8,pop
Aqua Timez,53.5,4,pop
Aqui,0,2,pop
Aquilo,66,2,pop
Arcade Fire,60.55555556,18,pop
Arcando,0,1,pop
Archers Of Loaf,35.25,8,pop
Archie,48,2,pop
Archie Bell & The Drells,31.14285714,14,pop
Archive,56,2,pop
Area,0,2,pop
Aref,37,2,pop
Argent,36,6,pop
Ari Lennox,63.66666667,9,pop
Aria,44,2,pop
Ariana Grande,70.42073171,164,pop
Arie B.,0,4,pop
Ariel Pink,56.2,5,pop
Ariel Zilber,40,4,pop
Aries,66,2,pop
Arijit Singh,0.6666666667,6,pop
Arik Einstein,40.16666667,6,pop
Arizona,3,3,pop
Arizona Zervas,75.14285714,7,pop
Armand Van Helden,47,3,pop
Armando Hernandez,25,1,pop
Armando Manzanero,42.85365854,41,pop
Armin,6,2,pop
Armin van Buuren,14.01006711,596,pop
Army Of Lovers,34,2,pop
AronChupa,56,2,pop
Arrow Benjamin,67,2,pop
Artem Pivovarov,0,2,pop
Arthur Russell,36.16666667,12,pop
Asanee & Wasan,2,2,pop
Ash,19.75,16,pop
Asha Bhosle,5.178947368,380,pop
Ashanti,57.04545455,44,pop
Ashe,79,3,pop
Asher Roth,62,2,pop
Ashlee Simpson,48.5,4,pop
Ashley Monroe,53.5,4,pop
Ashley Tisdale,54.16666667,6,pop
Ashnikko,67.8,15,pop
Asia,36.8,30,pop
Asketa,0,1,pop
Asobi Seksu,2,2,pop
Astrid S,57.33333333,6,pop
Astronomyy,66,2,pop
Aterciopelados,51.5,8,pop
Atlas Genius,59,2,pop
Atmosphere,44,28,pop
Atomic Kitten,51.25,8,pop
Atreyu,48.375,16,pop
Au/Ra,76.6,5,pop
Audien,7.904761905,21,pop
August Alsina,60.77777778,9,pop
Augustana,63,2,pop
Austin Mahone,67.33333333,3,pop
Austin Moon,53.5,4,pop
Austin Roberts,25,2,pop
Australian Crawl,53.66666667,12,pop
Autechre,43,2,pop
Auto-Auto,0,4,pop
Ava Max,78.5,12,pop
Avant,50.58823529,17,pop
Aventura,57.27380952,84,pop
Avenue Beat,72,2,pop
Avicii,47.55813953,43,pop
Avril Lavigne,60.86206897,58,pop
Axwell,61,2,pop
Axwell /\ Ingrosso,79,2,pop
Ayah Marar,66,2,pop
Ayo & Teo,73,4,pop
Ayub Ogada,47,4,pop
Ayumi Hamasaki,51,2,pop
Azealia Banks,61.28571429,7,pop
Aztec Camera,28,14,pop
Azucar Moreno,53.66666667,6,pop
B!G,32,2,pop
B*Witched,46,6,pop
B-Fox,0,2,pop
B.G.,47,4,pop
B.J. Thomas,40,6,pop
B.o.B,58.66666667,24,pop
B2K,44,8,pop
BANNERS,74.66666667,6,pop
BAYNK,66,3,pop
BDC,30.33333333,3,pop
BENEE,74,5,pop
BETWEEN FRIENDS,72,2,pop
BIGBANG,57,2,pop
BISHØP,0,4,pop
BLACKPINK,75.60869565,23,pop
BRADIO,63,2,pop
BRKLYN,0,2,pop
BT,11.45454545,22,pop
BTS,70.81147541,122,pop
BUMKEY,21.5,4,pop
BURNOUT SYNDROMES,66,4,pop
Babasónicos,65,2,pop
Babatunde Olatunji,13.83333333,24,pop
Babes In Toyland ,35.6,10,pop
Baby Bash,44.44444444,18,pop
Baby Boy,45,1,pop
Baby Boy Da Prince,57,1,pop
Baby E,53,2,pop
Baby Washington,24.5,8,pop
BabyJake,71,2,pop
Babyface,38.1754386,57,pop
Babyraids,0,8,pop
Baccara,52,2,pop
Bacilos,68.75,8,pop
Backstreet Boys,54.94117647,68,pop
Bad Boys Blue,48,10,pop
Bad Meets Evil,56.36363636,11,pop
Bad Religion,36.51282051,156,pop
Bad Suns,61.5,4,pop
Badfinger,34.65217391,46,pop
Badly Drawn Boy,49,2,pop
Badshah,0,3,pop
Baha Men,50,6,pop
Bahamas,59.86666667,15,pop
Baker Boy,12,4,pop
Balkar Sidhu,0,2,pop
Balla Et Ses Balladins,27.33333333,6,pop
Baltimora,56.5,4,pop
Bambi,23,4,pop
Bambini Di Praga,29.22222222,9,pop
Bananarama,48.23529412,17,pop
Band of Horses,52,9,pop
Banes World,62,4,pop
Bankrol Hayden,75,2,pop
Bappi Lahiri,36.66666667,3,pop
Barbara Dickson,53,2,pop
Barbara Lewis,27.1,20,pop
Barbara Lynn,22.75,24,pop
Barbara Mandrell,30.7826087,23,pop
Barbro Hörberg,26,2,pop
Barclay James Harvest,39.4,10,pop
Barenaked Ladies,44.68292683,41,pop
Barrett Wilbert Weed,57.57142857,7,pop
Barry Manilow,37.12612613,111,pop
Barry McGuire,32.75,8,pop
Bas,62.66666667,6,pop
Basement Jaxx,56.5,4,pop
Basia,33,14,pop
Bass-D,15,2,pop
Basshunter,48.66666667,6,pop
Bastille,52.75,24,pop
Bay City Rollers,41.11111111,18,pop
Bayside,51.5,4,pop
Bazzi,73.45,20,pop
Bea Miller,70,13,pop
Beach Bunny,69,6,pop
Beach Fossils,61,6,pop
Beach House,55,20,pop
Beanie Sigel,42.48,25,pop
Beat Happening,35.5,8,pop
Beatsteaks,25,2,pop
Beau Sunita,9,2,pop
Bebe Rexha,72.26315789,19,pop
Beck,46.32142857,56,pop
Becky G,62.25,12,pop
Becky Hill,56,4,pop
Beirut,60.66666667,6,pop
Belanova,60.33333333,6,pop
Belinda,56.66666667,6,pop
Belinda Carlisle,39.875,16,pop
Bell Biv DeVoe,42.95238095,21,pop
Bell Supol,2,2,pop
Belle & Sebastian,36,20,pop
Belly,47.33333333,6,pop
Belouis Some,36,4,pop
Belton Richard,17.33333333,3,pop
Bembeya Jazz National,23,6,pop
Ben E. King,28.58139535,86,pop
Ben Folds,45.57142857,7,pop
Ben Folds Five,41.11111111,18,pop
Ben Howard,64.57142857,14,pop
Ben Kweller,38,4,pop
Ben Rector,60.66666667,12,pop
Benny,55.25,8,pop
Benny Andersson,15,3,pop
Benny Benassi,50,7,pop
Benny Sadel,43,2,pop
Benny Sings,77,2,pop
Beret,0,2,pop
Best Coast,47,2,pop
Beta Radio,52,2,pop
BetaTraxx,0,6,pop
Beth Nielsen Chapman,39,2,pop
Beth Orton,39,4,pop
Beto Guedes,41.2,5,pop
Bette Midler,36.42857143,56,pop
Better Than Ezra,47.75,8,pop
Betty Everett,34.33333333,6,pop
Beverley Craven,55,2,pop
Beverly Glenn-Copeland,31.33333333,12,pop
Beyoncé,58.23943662,142,pop
Bhad Bhabie,68.5,2,pop
Bhupinder,49,2,pop
Bhupinder Singh,26.71428571,7,pop
Biagio Antonacci,56,2,pop
Bic Runga,41,2,pop
Big Audio Dynamite,36.9,20,pop
Big Black,31.7,20,pop
Big Country,36.41176471,17,pop
Big Data,60,2,pop
Big Gigantic,58,1,pop
Big Head Todd and The Monsters,43.4,10,pop
Big K.R.I.T.,59.5,4,pop
Big Pun,45.11111111,36,pop
Big Sean,53.72727273,88,pop
Big Star,27.4,60,pop
Big Thief,64,2,pop
Big Time Rush,54.11111111,18,pop
Big Tymers,43.11764706,17,pop
Big Wild,59.75,8,pop
Bill Callahan,55,2,pop
Bill Haley & His Comets,27.52631579,76,pop
Billie Eilish,76.70588235,68,pop
Billie Jo Spears,47,8,pop
Billo's,39.11111111,9,pop
Billy Idol,43.44594595,74,pop
Billy J. Kramer,36,1,pop
Billy Joe Royal,28.66666667,12,pop
Billy Lemos,62,1,pop
Billy Ocean,49.75,32,pop
Billy Strange,19,2,pop
Billy Swan,39.6,10,pop
Billy Talent,59.25,8,pop
Billy Vaughn,21.78378378,74,pop
Bingo Players,14.1875,16,pop
Binomio de Oro,41.14285714,14,pop
Binomio de Oro de América,55.36842105,19,pop
Bipolar Sunshine,75,2,pop
Bird Thongchai,3.571428571,14,pop
Birdman,54.23076923,13,pop
Birdy,64.5,12,pop
Bishop Briggs,75,2,pop
Björk,37.63076923,65,pop
Björn Skifs,56,6,pop
Björn Ulvaeus,15,3,pop
Black,66,2,pop
Black Box,52,11,pop
Black Box Recorder,43,2,pop
Black Coffee,68,1,pop
Black Eyed Peas,45.36065574,61,pop
Black Lace,42,2,pop
Black Rob,46.4,5,pop
Blackhead,8,2,pop
Blackstreet,45.6,30,pop
Blancmange,42.2,5,pop
Blanco,0,9,pop
Blaq,0,2,pop
Blaque,52,3,pop
Blasterjaxx,33,4,pop
Bleachers,62.25,8,pop
Blessid Union Of Souls,40.71428571,7,pop
Blind Melon,42.36,50,pop
Blind Pilot,56,4,pop
BlocBoy JB,66.33333333,3,pop
Blonde Redhead,60,2,pop
Blondie,36.83333333,150,pop
Blood Orange,58.66666667,6,pop
"Blood, Sweat & Tears",29.56,50,pop
pop,42.5,4,pop
Blu Cantrell,46.33333333,3,pop
Blue Foundation,57.4,5,pop
Blue Jeans,44,2,pop
Blue October,50.25,8,pop
Blue Swede,56,3,pop
Blues Traveler,42.375,32,pop
Blur,54.05,40,pop
Blxst,72,1,pop
Bo Burnham,56,6,pop
Bo Sand,0,4,pop
Bob B. Soxx & The Blue Jeans,49.4,5,pop
Bob Mould,35,4,pop
Bob Sinclar,48.66666667,3,pop
Bob Welch,41.33333333,6,pop
Bobbie Gentry,31.34375,32,pop
Bobby Bare,27.68831169,77,pop
Bobby Brown,38.27272727,44,pop
Bobby Chen,40.33333333,6,pop
Bobby Darin,24.7593985,133,pop
Bobby Goldsboro,45.75,8,pop
Bobby Hart,38,2,pop
Bobby Rydell,22.38888889,18,pop
Bobby Sherman,34,2,pop
Bobby Solo,22,2,pop
Bobby V.,57.33333333,9,pop
Bobby Valentin,29.23684211,38,pop
Bobby Vee,24.33823529,68,pop
Bobby Vinton,27.23333333,120,pop
Bodeans,37.6,10,pop
Bodyslam,1.666666667,6,pop
Bombay Bicycle Club,60.14285714,7,pop
Bombay Jayashri,45,2,pop
Bone Crusher,38,4,pop
Bone Symphony,24,2,pop
Bone Thugs-N-Harmony,45.42352941,85,pop
Bonet De San Pedro Y Los 7 De Palma,0,4,pop
Boney M.,44.3030303,66,pop
Bonnie Prince Billy,37,2,pop
Bonnie Tyler,50.08333333,24,pop
Bonny Cepeda,41.84615385,13,pop
Boo,45.66666667,3,pop
Boo-Yaa T.R.I.B.E.,41.5,4,pop
Book Of Love,31.16666667,12,pop
Booker T. & the M.G.'s,30.64814815,108,pop
Boom,0.5,2,pop
Boomkat,0,1,pop
Borgeous,64,2,pop
Bosson,1,2,pop
pop,26.33846154,65,pop
Bow Wow,51.58333333,12,pop
Bow Wow Wow,32,12,pop
Bowery Electric,38.33333333,6,pop
Bowling For Soup,34.2962963,54,pop
Box Car Racer,45.5,20,pop
Boy George,49.5,4,pop
Boy In Space,68,1,pop
Boy Meets Girl,56.5,4,pop
Boy Peacemaker,1,2,pop
Boyce Avenue,40,3,pop
Boys Like Girls,54.11764706,17,pop
Boyz N Da Hood,52,2,pop
Boyzone,58.4,10,pop
Boz Scaggs,36.57142857,70,pop
Bracket,35,2,pop
Brad Knauber,57,2,pop
Brandi Carlile,49.2,5,pop
Brandon Heath,53,2,pop
Brandy,45.34782609,46,pop
Bread And Butter,41,2,pop
Breakfast,8.5,4,pop
Breakout,23.5,4,pop
Breathe,49,4,pop
Breathe Carolina,34.33333333,3,pop
Brenda Lee,30.54166667,144,pop
Brett Dennen,51,2,pop
Brian Eno,35.9587156,218,pop
Brian Hyland,32.07142857,28,pop
Brian McKnight,44.35714286,42,pop
Brian Poole & The Tremeloes,34,2,pop
Brian Tuey,56,5,pop
Bridgit Mendler,63.3,10,pop
Bright Eyes,48.11111111,18,pop
Briston Maroney,69.5,4,pop
Britney Spears,60.60493827,81,pop
Brito,0,2,pop
Britt Nicole,55.66666667,6,pop
Broadside,57,2,pop
Broiler,57,2,pop
Broken Bells,60.5,4,pop
Broken Social Scene,51.5,8,pop
Bronski Beat,52.4,10,pop
Broods,55,2,pop
Brook Benton,26.76923077,26,pop
Brownstone,35,10,pop
Bruce Hornsby,36.46666667,15,pop
Bruno Major,75,2,pop
Bruno Mars,66.5952381,84,pop
Bryan Adams,45.57657658,111,pop
Bryan Ferry,43.85185185,27,pop
Bryce Fox,43.33333333,6,pop
Bryce Vine,64.46153846,13,pop
Bryson Tiller,66.90909091,33,pop
Buachompoo Ford,3.25,4,pop
Bubba Sparxxx,48.125,8,pop
Buckwheat Zydeco,28.8,10,pop
Buddha Bless,6,2,pop
Buddy Brown,54,2,pop
Buddy Holly,31.59615385,104,pop
Buffalo Tom,29.5,4,pop
Building 429,52,2,pop
Built To Spill,37.78947368,38,pop
Bullet Train,4.6,10,pop
Burna Boy,70.33333333,6,pop
Burt Bacharach,30.03703704,54,pop
Bush,56,12,pop
Busta Rhymes,49.05172414,58,pop
Busted,12,8,pop
Butterfly Boucher,54,1,pop
BØRNS,66,12,pop
C-Code,0,2,pop
C-Kan,61.5,2,pop
C. Harris,51,2,pop
C. Rivera,0,2,pop
CARLOS MATA,42.5,4,pop
CHANYEOL,72,1,pop
CHEMISTRY,56,2,pop
CHROMANCE,73,1,pop
CHVRCHES,68,4,pop
CNCO,36.57142857,7,pop
COIN,65.66666667,6,pop
CVBZ,60,2,pop
Cabaret Voltaire,27,2,pop
Cabas,56,2,pop
